instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,kaggle_fold,high_card,cnt_REGR,cnt_CLASS,cnt_MULTICLASS
15387,2012-10-08,4_fall,2012,10,07,1,1_Mon,No,2_misty,7.98,5.997799999999998,0.76,11.0014,3,151,154,train,0.76,5.043425116919247,0_low,0_low
15388,2012-10-08,4_fall,2012,10,08,1,1_Mon,No,2_misty,8.919999999999998,7.000999999999998,0.71,15.001299999999999,23,374,397,train,0.71,5.986452005284438,1_high,1_high
15389,2012-10-08,4_fall,2012,10,09,1,1_Mon,No,2_misty,9.86,9.997399999999999,0.66,11.0014,59,273,332,train,0.66,5.808142489980444,1_high,1_high
15390,2012-10-08,4_fall,2012,10,10,1,1_Mon,No,2_misty,9.86,9.997399999999999,0.68,8.9981,69,229,298,train,0.68,5.700443573390687,0_low,0_low
15391,2012-10-08,4_fall,2012,10,11,1,1_Mon,No,2_misty,10.8,11.000600000000002,0.62,6.0032,72,236,308,train,0.62,5.733341276897746,0_low,0_low
15392,2012-10-08,4_fall,2012,10,12,1,1_Mon,No,2_misty,11.739999999999998,11.997200000000003,0.63,11.0014,74,267,341,train,0.63,5.834810737062605,1_high,1_high
15393,2012-10-08,4_fall,2012,10,13,1,1_Mon,No,2_misty,11.739999999999998,11.997200000000003,0.62,12.998000000000001,82,323,405,train,0.62,6.0063531596017325,1_high,1_high
15394,2012-10-08,4_fall,2012,10,14,1,1_Mon,No,2_misty,11.739999999999998,11.997200000000003,0.58,7.0015,121,299,420,train,0.58,6.042632833682381,1_high,1_high
15395,2012-10-08,4_fall,2012,10,15,1,1_Mon,No,3_light rain,11.739999999999998,11.997200000000003,0.58,12.998000000000001,76,294,370,train,0.58,5.916202062607435,1_high,1_high
15396,2012-10-08,4_fall,2012,10,16,1,1_Mon,No,3_light rain,11.739999999999998,11.997200000000003,0.58,12.998000000000001,61,316,377,train,0.58,5.934894195619588,1_high,1_high
15397,2012-10-08,4_fall,2012,10,17,NA,1_Mon,No,2_misty,11.739999999999998,11.997200000000003,0.66,16.997899999999998,81,416,497,train,0.66,6.210600077024653,1_high,1_high
15398,2012-10-08,4_fall,2012,10,18,1,1_Mon,No,2_misty,11.739999999999998,11.997200000000003,0.66,19.0012,41,415,456,train,0.66,6.124683390894205,1_high,1_high
15399,2012-10-08,4_fall,2012,10,19,NA,1_Mon,No,2_misty,10.8,11.000600000000002,0.71,16.997899999999998,38,333,371,train,0.71,5.918893854273146,1_high,1_high
15400,2012-10-08,4_fall,2012,10,20,1,1_Mon,No,3_light rain,10.8,11.000600000000002,0.71,15.001299999999999,20,207,227,train,0.71,5.429345628954441,0_low,0_low
15401,2012-10-08,4_fall,2012,10,21,1,1_Mon,No,2_misty,10.8,11.000600000000002,0.76,15.001299999999999,17,134,151,train,0.76,5.0238805208462765,0_low,0_low
15402,2012-10-08,4_fall,2012,10,22,NA,1_Mon,No,3_light rain,10.8,11.000600000000002,0.76,16.997899999999998,6,101,107,train,0.76,4.68213122712422,0_low,0_low
15403,2012-10-08,4_fall,2012,10,23,1,1_Mon,No,2_misty,10.8,11.000600000000002,0.71,15.001299999999999,9,60,69,train,0.71,4.248495242049359,0_low,0_low
15404,2012-10-09,4_fall,2012,10,00,0,2_Tue,Yes,2_misty,9.86,9.997399999999999,0.82,15.001299999999999,9,22,31,train,0.82,3.4657359027997265,0_low,0_low
15405,2012-10-09,4_fall,2012,10,01,0,2_Tue,Yes,3_light rain,8.919999999999998,7.000999999999998,0.87,15.001299999999999,0,13,13,train,0.87,2.6390573296152584,0_low,0_low
15406,2012-10-09,4_fall,2012,10,02,0,2_Tue,Yes,3_light rain,8.919999999999998,5.997799999999998,0.87,16.997899999999998,2,5,7,train,0.87,2.0794415416798357,0_low,0_low
15407,2012-10-09,4_fall,2012,10,03,NA,2_Tue,Yes,3_light rain,8.919999999999998,5.997799999999998,0.87,19.0012,0,3,3,train,0.87,1.3862943611198906,0_low,0_low
15408,2012-10-09,4_fall,2012,10,04,0,2_Tue,Yes,3_light rain,8.919999999999998,7.000999999999998,0.87,11.0014,1,6,7,train,0.87,2.0794415416798357,0_low,0_low
15409,2012-10-09,4_fall,2012,10,05,0,2_Tue,Yes,2_misty,9.86,9.997399999999999,0.82,12.998000000000001,0,19,19,train,0.82,2.995732273553991,0_low,0_low
15410,2012-10-09,4_fall,2012,10,06,0,2_Tue,Yes,2_misty,9.86,9.997399999999999,0.82,16.997899999999998,2,141,143,train,0.82,4.969813299576001,0_low,0_low
15411,2012-10-09,4_fall,2012,10,07,NA,2_Tue,Yes,1_clear,9.86,9.997399999999999,0.83,16.997899999999998,5,357,362,train,0.83,5.8944028342648505,1_high,1_high
15412,2012-10-09,4_fall,2012,10,08,0,2_Tue,Yes,2_misty,11.739999999999998,11.997200000000003,0.8,12.998000000000001,15,698,713,train,0.8,6.570882962339584,1_high,2_very_high
15413,2012-10-09,4_fall,2012,10,09,0,2_Tue,Yes,2_misty,11.739999999999998,11.997200000000003,0.77,15.001299999999999,37,345,382,train,0.77,5.948034989180646,1_high,1_high
15414,2012-10-09,4_fall,2012,10,10,0,2_Tue,Yes,2_misty,12.68,13.000399999999999,0.75,15.001299999999999,33,131,164,train,0.75,5.10594547390058,0_low,0_low
15415,2012-10-09,4_fall,2012,10,11,0,2_Tue,Yes,2_misty,14.559999999999999,15.0002,0.69,12.998000000000001,37,156,193,train,0.69,5.267858159063328,0_low,0_low
15416,2012-10-09,4_fall,2012,10,12,0,2_Tue,Yes,2_misty,14.559999999999999,15.0002,0.69,12.998000000000001,43,217,260,train,0.69,5.564520407322694,0_low,0_low
15417,2012-10-09,4_fall,2012,10,13,NA,2_Tue,Yes,2_misty,15.5,15.9968,0.67,8.9981,54,184,238,train,0.67,5.476463551931511,0_low,0_low
15418,2012-10-09,4_fall,2012,10,14,0,2_Tue,Yes,2_misty,17.380000000000003,18.0032,0.64,12.998000000000001,43,201,244,train,0.64,5.501258210544727,0_low,0_low
15419,2012-10-09,4_fall,2012,10,15,NA,2_Tue,Yes,2_misty,16.44,17,0.63,11.0014,59,195,254,train,0.63,5.541263545158426,0_low,0_low
15420,2012-10-09,4_fall,2012,10,16,0,2_Tue,Yes,2_misty,15.5,15.9968,0.72,11.0014,70,354,424,train,0.72,6.052089168924417,1_high,1_high
15421,2012-10-09,4_fall,2012,10,17,0,2_Tue,Yes,2_misty,16.44,17,0.68,11.0014,73,733,806,train,0.68,6.693323668269949,1_high,2_very_high
15422,2012-10-09,4_fall,2012,10,18,NA,2_Tue,Yes,2_misty,15.5,15.9968,0.72,15.001299999999999,26,758,784,train,0.72,6.665683717782408,1_high,2_very_high
15423,2012-10-09,4_fall,2012,10,19,0,2_Tue,Yes,2_misty,15.5,15.9968,0.72,11.0014,31,483,514,train,0.72,6.244166900663736,1_high,1_high
15424,2012-10-09,4_fall,2012,10,20,0,2_Tue,Yes,2_misty,15.5,15.9968,0.72,11.0014,30,330,360,train,0.72,5.8888779583328805,1_high,1_high
15425,2012-10-09,4_fall,2012,10,21,0,2_Tue,Yes,2_misty,14.559999999999999,15.0002,0.77,8.9981,16,209,225,train,0.77,5.420534999272286,0_low,0_low
15426,2012-10-09,4_fall,2012,10,22,0,2_Tue,Yes,2_misty,14.559999999999999,15.0002,0.77,6.0032,7,155,162,train,0.77,5.093750200806762,0_low,0_low
15427,2012-10-09,4_fall,2012,10,23,0,2_Tue,Yes,2_misty,14.559999999999999,15.0002,0.77,6.0032,8,76,84,train,0.77,4.442651256490317,0_low,0_low
15428,2012-10-10,4_fall,2012,10,00,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,6.0032,0,33,33,train,0.88,3.5263605246161616,0_low,0_low
15429,2012-10-10,4_fall,2012,10,01,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,NA,2,6,8,train,0.88,2.1972245773362196,0_low,0_low
15430,2012-10-10,4_fall,2012,10,02,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,NA,2,6,8,train,0.88,2.1972245773362196,0_low,0_low
15431,2012-10-10,4_fall,2012,10,03,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,NA,0,6,6,train,0.88,1.9459101490553132,0_low,0_low
15432,2012-10-10,4_fall,2012,10,04,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,7.0015,0,6,6,train,0.88,1.9459101490553132,0_low,0_low
15433,2012-10-10,4_fall,2012,10,05,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,6.0032,2,38,40,train,0.88,3.713572066704308,0_low,0_low
15434,2012-10-10,4_fall,2012,10,06,0,3_Wed,Yes,2_misty,13.620000000000001,13.997,0.88,6.0032,3,172,175,train,0.88,5.170483995038151,0_low,0_low
15435,2012-10-10,4_fall,2012,10,07,0,3_Wed,Yes,1_clear,13.620000000000001,13.997,0.82,7.0015,9,498,507,train,0.82,6.230481447578482,1_high,1_high
15436,2012-10-10,4_fall,2012,10,08,0,3_Wed,Yes,1_clear,15.5,15.9968,0.77,11.0014,33,806,839,train,0.77,6.733401891837359,1_high,2_very_high
15437,2012-10-10,4_fall,2012,10,09,0,3_Wed,Yes,1_clear,17.380000000000003,18.0032,0.6,19.0012,35,331,366,train,0.6,5.905361848054571,1_high,1_high
15438,2012-10-10,4_fall,2012,10,10,0,3_Wed,Yes,1_clear,18.320000000000004,18.9998,0.52,19.999499999999998,27,190,217,train,0.52,5.384495062789089,0_low,0_low
15439,2012-10-10,4_fall,2012,10,11,0,3_Wed,Yes,1_clear,17.380000000000003,18.0032,0.52,12.998000000000001,53,238,291,train,0.52,5.676753802268282,0_low,0_low
15440,2012-10-10,4_fall,2012,10,12,0,3_Wed,Yes,1_clear,17.380000000000003,18.0032,0.56,15.001299999999999,78,312,390,train,0.56,5.968707559985366,1_high,1_high
15441,2012-10-10,4_fall,2012,10,13,0,3_Wed,Yes,1_clear,18.320000000000004,18.9998,0.49,NA,60,237,297,train,0.49,5.697093486505405,0_low,0_low
15442,2012-10-10,4_fall,2012,10,14,0,3_Wed,Yes,1_clear,20.2,24.999200000000002,0.4,11.0014,63,208,271,train,0.4,5.605802066295998,0_low,0_low
15443,2012-10-10,4_fall,2012,10,15,0,3_Wed,Yes,1_clear,20.2,24.999200000000002,0.4,11.0014,58,261,319,train,0.4,5.768320995793772,0_low,0_low
15444,2012-10-10,4_fall,2012,10,16,0,3_Wed,Yes,1_clear,20.2,24.999200000000002,0.4,15.001299999999999,92,474,566,train,0.4,6.340359303727752,1_high,2_very_high
15445,2012-10-10,4_fall,2012,10,17,0,3_Wed,Yes,1_clear,19.259999999999998,20.003,0.43,15.001299999999999,91,857,948,train,0.43,6.855408798609928,1_high,2_very_high
15446,2012-10-10,4_fall,2012,10,18,0,3_Wed,Yes,2_misty,18.320000000000004,18.9998,0.49,11.0014,57,787,844,train,0.49,6.739336627357174,1_high,2_very_high
15447,2012-10-10,4_fall,2012,10,19,0,3_Wed,Yes,2_misty,18.320000000000004,18.9998,0.46,39.000699999999995,32,534,566,train,0.46,6.340359303727752,1_high,2_very_high
15448,2012-10-10,4_fall,2012,10,20,0,3_Wed,Yes,1_clear,16.44,17,0.48,32.9975,21,371,392,train,0.48,5.973809611869261,1_high,1_high
15449,2012-10-10,4_fall,2012,10,21,0,3_Wed,Yes,1_clear,15.5,15.9968,0.51,23.9994,18,251,269,train,0.51,5.598421958998375,0_low,0_low
15450,2012-10-10,4_fall,2012,10,22,0,3_Wed,Yes,1_clear,13.620000000000001,13.997,0.55,19.999499999999998,27,170,197,train,0.55,5.288267030694535,0_low,0_low
15451,2012-10-10,4_fall,2012,10,23,0,3_Wed,Yes,1_clear,12.68,13.000399999999999,0.58,12.998000000000001,17,119,136,train,0.58,4.919980925828125,0_low,0_low
15452,2012-10-11,4_fall,2012,10,00,0,4_Thu,Yes,1_clear,12.68,13.000399999999999,0.51,8.9981,1,41,42,train,0.51,3.7612001156935624,0_low,0_low
15453,2012-10-11,4_fall,2012,10,01,0,4_Thu,Yes,1_clear,12.68,13.000399999999999,0.47,12.998000000000001,1,10,11,train,0.47,2.4849066497880004,0_low,0_low
15454,2012-10-11,4_fall,2012,10,02,0,4_Thu,Yes,1_clear,11.739999999999998,11.997200000000003,0.5,8.9981,4,7,11,train,0.5,2.4849066497880004,0_low,0_low
15455,2012-10-11,4_fall,2012,10,03,0,4_Thu,Yes,1_clear,11.739999999999998,11.997200000000003,0.47,19.999499999999998,0,3,3,train,0.47,1.3862943611198906,0_low,0_low
15456,2012-10-11,4_fall,2012,10,04,0,4_Thu,Yes,1_clear,10.8,11.000600000000002,0.5,16.997899999999998,0,10,10,train,0.5,2.3978952727983707,0_low,0_low
15457,2012-10-11,4_fall,2012,10,05,0,4_Thu,Yes,1_clear,8.919999999999998,7.000999999999998,0.5,11.0014,0,42,42,train,0.5,3.7612001156935624,0_low,0_low
15458,2012-10-11,4_fall,2012,10,06,0,4_Thu,Yes,1_clear,8.919999999999998,7.000999999999998,0.5,11.0014,1,158,159,train,0.5,5.075173815233827,0_low,0_low
15459,2012-10-11,4_fall,2012,10,07,0,4_Thu,Yes,1_clear,8.919999999999998,5.997799999999998,0.5,16.997899999999998,11,467,478,train,0.5,6.171700597410915,1_high,1_high
15460,2012-10-11,4_fall,2012,10,08,0,4_Thu,Yes,1_clear,9.86,9.997399999999999,0.46,26.0027,25,773,798,train,0.46,6.683360945766275,1_high,2_very_high
15461,2012-10-11,4_fall,2012,10,09,NA,4_Thu,Yes,1_clear,10.8,11.000600000000002,0.43,26.0027,27,328,355,train,0.43,5.87493073085203,1_high,1_high
15462,2012-10-11,4_fall,2012,10,10,0,4_Thu,Yes,1_clear,12.68,13.000399999999999,0.41,23.9994,39,165,204,train,0.41,5.3230099791384085,0_low,0_low
15463,2012-10-11,4_fall,2012,10,11,0,4_Thu,Yes,1_clear,13.620000000000001,13.997,0.36,NA,76,175,251,train,0.36,5.529429087511423,0_low,0_low
15464,2012-10-11,4_fall,2012,10,12,0,4_Thu,Yes,1_clear,13.620000000000001,13.997,0.36,NA,47,279,326,train,0.36,5.7899601708972535,1_high,1_high
15465,2012-10-11,4_fall,2012,10,13,0,4_Thu,Yes,1_clear,15.5,15.9968,0.31,7.0015,48,243,291,train,0.31,5.676753802268282,0_low,0_low
15466,2012-10-11,4_fall,2012,10,14,0,4_Thu,Yes,1_clear,16.44,17,0.32,6.0032,78,270,348,train,0.32,5.855071922202427,1_high,1_high
15467,2012-10-11,4_fall,2012,10,15,0,4_Thu,Yes,1_clear,16.44,17,0.34,11.0014,102,358,460,train,0.34,6.133398042996649,1_high,1_high
15468,2012-10-11,4_fall,2012,10,16,0,4_Thu,Yes,1_clear,15.5,15.9968,0.36,8.9981,68,413,481,train,0.36,6.1779441140506,1_high,1_high
15469,2012-10-11,4_fall,2012,10,17,0,4_Thu,Yes,1_clear,15.5,15.9968,0.39,19.0012,90,737,827,train,0.39,6.71901315438526,1_high,2_very_high
15470,2012-10-11,4_fall,2012,10,18,0,4_Thu,Yes,1_clear,13.620000000000001,13.997,0.44,11.0014,64,628,692,train,0.44,6.541029999189903,1_high,2_very_high
15471,2012-10-11,4_fall,2012,10,19,0,4_Thu,Yes,1_clear,12.68,13.000399999999999,0.51,8.9981,81,662,743,train,0.51,6.612041034833092,1_high,2_very_high
15472,2012-10-11,4_fall,2012,10,20,NA,4_Thu,Yes,1_clear,11.739999999999998,11.997200000000003,0.62,11.0014,27,388,415,train,0.62,6.030685260261263,1_high,1_high
15473,2012-10-11,4_fall,2012,10,21,0,4_Thu,Yes,1_clear,11.739999999999998,11.997200000000003,0.62,8.9981,24,236,260,train,0.62,5.564520407322694,0_low,0_low
15474,2012-10-11,4_fall,2012,10,22,0,4_Thu,Yes,1_clear,10.8,11.000600000000002,0.66,11.0014,10,167,177,train,0.66,5.181783550292085,0_low,0_low
15475,2012-10-11,4_fall,2012,10,23,0,4_Thu,Yes,1_clear,11.739999999999998,11.997200000000003,0.58,6.0032,10,176,186,train,0.58,5.231108616854587,0_low,0_low
15476,2012-10-12,4_fall,2012,10,00,0,5_Fri,Yes,1_clear,10.8,11.000600000000002,0.66,7.0015,8,60,68,train,0.66,4.23410650459726,0_low,0_low
15477,2012-10-12,4_fall,2012,10,01,NA,5_Fri,Yes,1_clear,10.8,11.000600000000002,0.66,6.0032,8,29,37,train,0.66,3.6375861597263857,0_low,0_low
15478,2012-10-12,4_fall,2012,10,02,0,5_Fri,Yes,1_clear,10.8,11.000600000000002,0.66,6.0032,0,16,16,train,0.66,2.833213344056216,0_low,0_low
15479,2012-10-12,4_fall,2012,10,03,0,5_Fri,Yes,1_clear,8.919999999999998,7.9975999999999985,0.76,6.0032,0,6,6,train,0.76,1.9459101490553132,0_low,0_low
15480,2012-10-12,4_fall,2012,10,04,0,5_Fri,Yes,1_clear,8.919999999999998,7.9975999999999985,0.76,7.0015,0,8,8,train,0.76,2.1972245773362196,0_low,0_low
15481,2012-10-12,4_fall,2012,10,05,0,5_Fri,Yes,1_clear,8.919999999999998,7.9975999999999985,0.81,6.0032,2,33,35,train,0.81,3.58351893845611,0_low,0_low
15482,2012-10-12,4_fall,2012,10,06,0,5_Fri,Yes,1_clear,7.98,7.000999999999998,0.81,6.0032,3,140,143,train,0.81,4.969813299576001,0_low,0_low
15483,2012-10-12,4_fall,2012,10,07,NA,5_Fri,Yes,1_clear,8.919999999999998,7.9975999999999985,0.81,6.0032,8,384,392,train,0.81,5.973809611869261,1_high,1_high
15484,2012-10-12,4_fall,2012,10,08,0,5_Fri,Yes,1_clear,11.739999999999998,11.997200000000003,0.71,6.0032,34,711,745,train,0.71,6.61472560020376,1_high,2_very_high
15485,2012-10-12,4_fall,2012,10,09,0,5_Fri,Yes,1_clear,15.5,15.9968,0.39,19.999499999999998,26,374,400,train,0.39,5.993961427306569,1_high,1_high
15486,2012-10-12,4_fall,2012,10,10,0,5_Fri,Yes,1_clear,16.44,17,0.36,19.999499999999998,75,200,275,train,0.36,5.62040086571715,0_low,0_low
15487,2012-10-12,4_fall,2012,10,11,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.37,23.9994,61,252,313,train,0.37,5.749392985908253,0_low,0_low
15488,2012-10-12,4_fall,2012,10,12,0,5_Fri,Yes,1_clear,17.380000000000003,18.0032,0.39,31.0009,75,312,387,train,0.39,5.961005339623274,1_high,1_high
15489,2012-10-12,4_fall,2012,10,13,0,5_Fri,Yes,1_clear,18.320000000000004,18.9998,0.37,26.0027,81,300,381,train,0.37,5.945420608606575,1_high,1_high
15490,2012-10-12,4_fall,2012,10,14,0,5_Fri,Yes,1_clear,18.320000000000004,18.9998,0.37,31.0009,109,262,371,train,0.37,5.918893854273146,1_high,1_high
15491,2012-10-12,4_fall,2012,10,15,0,5_Fri,Yes,1_clear,16.44,17,0.42,30.002599999999997,138,317,455,train,0.42,6.1224928095143865,1_high,1_high
15492,2012-10-12,4_fall,2012,10,16,0,5_Fri,Yes,1_clear,13.620000000000001,13.997,0.41,23.9994,108,412,520,train,0.41,6.255750041753367,1_high,1_high
15493,2012-10-12,4_fall,2012,10,17,0,5_Fri,Yes,1_clear,13.620000000000001,13.997,0.38,26.0027,131,706,837,train,0.38,6.731018100482083,1_high,2_very_high
15494,2012-10-12,4_fall,2012,10,18,0,5_Fri,Yes,1_clear,12.68,13.000399999999999,0.38,19.999499999999998,76,566,642,train,0.38,6.466144724237619,1_high,2_very_high
15495,2012-10-12,4_fall,2012,10,19,0,5_Fri,Yes,1_clear,11.739999999999998,11.997200000000003,0.41,15.001299999999999,40,453,493,train,0.41,6.202535517187923,1_high,1_high
15496,2012-10-12,4_fall,2012,10,20,NA,5_Fri,Yes,1_clear,11.739999999999998,11.997200000000003,0.47,8.9981,28,280,308,train,0.47,5.733341276897746,0_low,0_low
15497,2012-10-12,4_fall,2012,10,21,0,5_Fri,Yes,1_clear,10.8,11.000600000000002,0.54,12.998000000000001,21,169,190,train,0.54,5.25227342804663,0_low,0_low
15498,2012-10-12,4_fall,2012,10,22,0,5_Fri,Yes,1_clear,10.8,11.000600000000002,0.47,19.999499999999998,17,143,160,train,0.47,5.081404364984463,0_low,0_low
15499,2012-10-12,4_fall,2012,10,23,0,5_Fri,Yes,1_clear,8.919999999999998,7.000999999999998,0.57,12.998000000000001,11,89,100,train,0.57,4.61512051684126,0_low,0_low
15500,2012-10-13,4_fall,2012,10,00,0,6_Sat,No,1_clear,8.919999999999998,7.9975999999999985,0.57,6.0032,31,218,249,train,0.57,5.521460917862246,0_low,0_low
15501,2012-10-13,4_fall,2012,10,01,0,6_Sat,No,1_clear,7.98,5.997799999999998,0.53,8.9981,23,123,146,train,0.53,4.990432586778736,0_low,0_low
15502,2012-10-13,4_fall,2012,10,02,0,6_Sat,No,1_clear,7.98,5.997799999999998,0.53,12.998000000000001,7,60,67,train,0.53,4.219507705176107,0_low,0_low
15503,2012-10-13,4_fall,2012,10,03,0,6_Sat,No,1_clear,7.040000000000001,3.998000000000001,0.66,15.001299999999999,2,13,15,train,0.66,2.772588722239781,0_low,0_low
15504,2012-10-13,4_fall,2012,10,04,0,6_Sat,No,1_clear,6.1,3.998000000000001,0.65,11.0014,2,9,11,train,0.65,2.4849066497880004,0_low,0_low
15505,2012-10-13,4_fall,2012,10,05,0,6_Sat,No,1_clear,6.1,3.0014000000000003,0.61,12.998000000000001,0,11,11,train,0.61,2.4849066497880004,0_low,0_low
15506,2012-10-13,4_fall,2012,10,06,0,6_Sat,No,1_clear,6.1,3.0014000000000003,0.61,12.998000000000001,5,23,28,train,0.61,3.367295829986474,0_low,0_low
15507,2012-10-13,4_fall,2012,10,07,0,6_Sat,No,1_clear,6.1,3.998000000000001,0.61,11.0014,10,60,70,train,0.61,4.2626798770413155,0_low,0_low
15508,2012-10-13,4_fall,2012,10,08,0,6_Sat,No,1_clear,7.98,7.000999999999998,0.53,7.0015,23,151,174,train,0.53,5.1647859739235145,0_low,0_low
15509,2012-10-13,4_fall,2012,10,09,0,6_Sat,No,1_clear,8.919999999999998,7.9975999999999985,0.5,6.0032,46,220,266,train,0.5,5.58724865840025,0_low,0_low
15510,2012-10-13,4_fall,2012,10,10,0,6_Sat,No,1_clear,10.8,11.000600000000002,0.43,NA,82,265,347,train,0.43,5.8522024797744745,1_high,1_high
15511,2012-10-13,4_fall,2012,10,11,0,6_Sat,No,1_clear,11.739999999999998,11.997200000000003,0.35,8.9981,192,335,527,train,0.35,6.269096283706261,1_high,1_high
15512,2012-10-13,4_fall,2012,10,12,0,6_Sat,No,1_clear,12.68,13.000399999999999,0.35,NA,202,371,573,train,0.35,6.352629396319567,1_high,2_very_high
15513,2012-10-13,4_fall,2012,10,13,0,6_Sat,No,1_clear,13.620000000000001,13.997,0.36,12.998000000000001,235,435,670,train,0.36,6.508769136971682,1_high,2_very_high
15514,2012-10-13,4_fall,2012,10,14,0,6_Sat,No,1_clear,14.559999999999999,15.0002,0.33,12.998000000000001,243,354,597,train,0.33,6.393590753950631,1_high,2_very_high
15515,2012-10-13,4_fall,2012,10,15,0,6_Sat,No,1_clear,15.5,15.9968,0.36,12.998000000000001,251,364,615,train,0.36,6.423246963533519,1_high,2_very_high
15516,2012-10-13,4_fall,2012,10,16,NA,6_Sat,No,1_clear,15.5,15.9968,0.31,12.998000000000001,294,343,637,train,0.31,6.45833828334479,1_high,2_very_high
15517,2012-10-13,4_fall,2012,10,17,0,6_Sat,No,1_clear,13.620000000000001,13.997,0.38,11.0014,193,335,528,train,0.38,6.270988431858299,1_high,1_high
15518,2012-10-13,4_fall,2012,10,18,0,6_Sat,No,1_clear,13.620000000000001,13.997,0.44,8.9981,174,299,473,train,0.44,6.161207321695077,1_high,1_high
15519,2012-10-13,4_fall,2012,10,19,0,6_Sat,No,1_clear,12.68,13.000399999999999,0.44,11.0014,73,259,332,train,0.44,5.808142489980444,1_high,1_high
15520,2012-10-13,4_fall,2012,10,20,0,6_Sat,No,1_clear,10.8,11.000600000000002,0.54,6.0032,57,198,255,train,0.54,5.545177444479562,0_low,0_low
15521,2012-10-13,4_fall,2012,10,21,NA,6_Sat,No,1_clear,10.8,11.000600000000002,0.58,12.998000000000001,47,157,204,train,0.58,5.3230099791384085,0_low,0_low
15522,2012-10-13,4_fall,2012,10,22,0,6_Sat,No,1_clear,10.8,11.000600000000002,0.62,NA,33,156,189,train,0.62,5.247024072160486,0_low,0_low
15523,2012-10-13,4_fall,2012,10,23,0,6_Sat,No,1_clear,11.739999999999998,11.997200000000003,0.58,19.999499999999998,27,98,125,train,0.58,4.836281906951478,0_low,0_low
15524,2012-10-14,4_fall,2012,10,00,0,0_Sun,No,1_clear,10.8,11.000600000000002,0.71,16.997899999999998,8,103,111,train,0.71,4.718498871295094,0_low,0_low
15525,2012-10-14,4_fall,2012,10,01,0,0_Sun,No,1_clear,11.739999999999998,11.997200000000003,0.77,19.0012,16,96,112,train,0.77,4.727387818712341,0_low,0_low
15526,2012-10-14,4_fall,2012,10,02,0,0_Sun,No,1_clear,10.8,11.000600000000002,0.76,6.0032,8,58,66,train,0.76,4.204692619390966,0_low,0_low
15527,2012-10-14,4_fall,2012,10,03,0,0_Sun,No,1_clear,11.739999999999998,11.997200000000003,0.77,19.999499999999998,3,25,28,train,0.77,3.367295829986474,0_low,0_low
15528,2012-10-14,4_fall,2012,10,04,0,0_Sun,No,1_clear,11.739999999999998,11.997200000000003,0.77,19.0012,2,10,12,train,0.77,2.5649493574615367,0_low,0_low
15529,2012-10-14,4_fall,2012,10,05,0,0_Sun,No,1_clear,10.8,11.000600000000002,0.82,12.998000000000001,5,6,11,train,0.82,2.4849066497880004,0_low,0_low
15530,2012-10-14,4_fall,2012,10,06,0,0_Sun,No,1_clear,10.8,11.000600000000002,0.82,11.0014,4,20,24,train,0.82,3.2188758248682006,0_low,0_low
15531,2012-10-14,4_fall,2012,10,07,0,0_Sun,No,1_clear,11.739999999999998,11.997200000000003,0.82,15.001299999999999,7,44,51,train,0.82,3.9512437185814275,0_low,0_low
15532,2012-10-14,4_fall,2012,10,08,0,0_Sun,No,1_clear,12.68,13.000399999999999,0.77,12.998000000000001,28,104,132,train,0.77,4.890349128221754,0_low,0_low
